Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
selamat pagi selamat semangat beraktivitas salam periode pak jokowi presiden joko widodo jokowi tercatat merampungkan proyek strategis nasional play station network terhitung sejak apa tapjokowi,0,0,0,0,0,0,0,0,0,0,0,0
haram unsur najis tetap,0,0,0,0,0,0,0,0,0,0,0,0
ganyang partai komunis indonesia ganyang partai komunis indonesia ganyang partai komunis indonesia,1,0,0,1,0,1,0,0,0,0,0,1
makin panas alias babi kaaaaau wkwk bercandai mamah,0,1,0,0,0,0,0,0,0,0,0,0
siti goblok hidup indon meminta sedekah mau buat bising malaysia makmur raya,1,1,1,0,0,1,0,0,0,1,0,0
serapat apapun menyembunyikan bangkai lama kelamaan tercium,0,0,0,0,0,0,0,0,0,0,0,0
terus sekarang kejadian aku aku sekarang sama katolik even mama melarang mungkin takut aku enggak bisa jaga pendirian but i ve told him that i will do the exact thing that my parents do if kamu don just for,0,0,0,0,0,0,0,0,0,0,0,0
berlipat lipat pemimpin kesayangan sekarang pergi ke bulan naik onta,0,0,0,0,0,0,0,0,0,0,0,0
sama mak sri mulyani pak tunjangan hari raya sontoloyo tidak ditransfer,1,1,1,0,0,0,0,0,1,1,0,0
teman tapi kampret semua namanya,0,1,0,0,0,0,0,0,0,0,0,0
presiden airpo ajati bisa menampung kurang lebih juta penumpang tahap pe sama merupakan airpo terbesar soekarno hatta jokowiselesaikanke ajati,0,0,0,0,0,0,0,0,0,0,0,0
menitip mulu kamu kacrut,1,1,1,0,0,0,0,0,1,1,0,0
pernah bentuknya mirip titit bocah tk,0,1,0,0,0,0,0,0,0,0,0,0
modar jiah kamu,1,1,1,0,0,0,0,0,1,1,0,0
ruben idih banget kemarin kemarin nikita enggak usah meladeni orang sarap sekarang tidak ada nikita membela lucinta jijik dasar pantat wajan,1,1,1,0,0,0,0,0,1,1,0,0
sebenarnya siapa mempunyai hak menyatakan orang kafir semua orang mempunyai hak apa kriteria kafir,0,0,0,0,0,0,0,0,0,0,0,0
wakil gubernur begini lengserkan pencitraanmeika a,1,0,1,0,0,0,0,0,1,1,0,0
pokoknya harry next tour harus jaka a kalau tidak titit sunat,0,1,0,0,0,0,0,0,0,0,0,0
terima kasih manusia homo,0,1,0,0,0,0,0,0,0,0,0,0
perbedaan mendasar masyarakat oposisi pro rejim masyarakat pro rejim sangat yakin orang gemar ingkar janji orang sangat amanah,0,0,0,0,0,0,0,0,0,0,0,0
allah seorang hafiz mujahid bisa kamu angkat nikmat imannya berbalik mu ditetapkan mu hamba banyak cacat tak amal andalan,0,0,0,0,0,0,0,0,0,0,0,0
oke,0,0,0,0,0,0,0,0,0,0,0,0
gange i sama tentara nasional indonesia mau maunya ngewe banci buat tania tentara nasional indonesia tania kasih memek,1,1,0,1,0,0,0,1,0,0,1,0
bangkai kamu aku,1,1,1,0,0,0,0,0,1,1,0,0
melatih bangsa terbiasa kalau bom,0,0,0,0,0,0,0,0,0,0,0,0
sumpah tidak bohong kan kerja pabrik feronikel milik rusia kerja kebanyakan orang cina jijik sama joroknya bab tidak disiram makan babi ular kadal paling jengkel bau badannya masya allah tidak taha,1,1,0,1,0,1,0,0,0,0,1,0
mendadak budek,0,0,0,0,0,0,0,0,0,0,0,0
halo hani bani sweety keela akunnya sedang sakit syoppinknya berduaan lt bibi cekeu cekeu sini perkamennya siap hani,0,0,0,0,0,0,0,0,0,0,0,0
aku tak sukmawati aku tau seorang pembaca puisi tak bernurani tak kenal sukmawati aku kenal iblis sedang sama,1,1,1,0,0,0,0,0,1,1,0,0
pakde berani tidak tes dna anti pemerintah percaya kalau pakde bukan keturunan komunis,1,0,1,0,0,0,0,0,1,1,0,0
hihi ciri khasnya cebong kacung kalau dungu begini,1,1,0,1,0,0,0,0,1,0,1,0
apa ayat ringkas makhluk asing eak x begini assalam wassalam makin mengarut cara hidup korang,1,0,1,0,1,0,0,0,0,1,0,0
sange hem mas mainkan memek adik dong sayang,0,1,0,0,0,0,0,0,0,0,0,0
padahal gampang kalau tidak mau disebut kafir syahadat,0,0,0,0,0,0,0,0,0,0,0,0
sisternet kementerian pedesaan pembangunan daerah tertinggal dan transmigrasi dorong pemanfaatan internet tingkatkan ekonomi pedesaan,0,0,0,0,0,0,0,0,0,0,0,0
garuda sengaja bangkrutkan bisa dikuasai asing asing cina laknat lengserkan garuda bangkrut,1,0,0,1,0,1,0,0,0,0,0,1
cukup satu periode indonesia menjadi negara gagal gagal ciptakan juta lap pekerjaan gagal tidak kekuasaan gagal tidak hutang gagal tidak menaikkan bahan bakar minyak gagal potong kuping insyaallah tidak,1,0,0,1,0,0,0,0,1,0,1,0
omojy akun isi giveaway kebanyakan cocot harusnya aku memang di sini sejak awal,1,1,1,0,0,0,0,0,1,1,0,0
sumpah paling tidak suka sama orang norak begini ingin berisik sewa satu studio tak tau diri udik ngewe,1,1,1,0,0,0,0,0,1,1,0,0
indahnya cocot,0,1,0,0,0,0,0,0,0,0,0,0
tebar anjir anjir apa bukan sepe i teroris memang teroris cuma indentik hanya bom,0,0,0,0,0,0,0,0,0,0,0,0
coba deh mbak tanya sama om sama taufik gerindra teman asing berapa banyak soalnya waktu pilihan kepala daerah daerah khusus ibukota om taufik pernah makan sama asing daerah jaka a utara kemarin waktu kampanye,0,0,0,0,0,0,0,0,0,0,0,0
cuma mau ingatkan berhati hati bersosial media menyampaikan pendapat jangan terperangkap gaya komunikasi agresif provokatif tetap berada di jalan benar tetap mengelak ganti presiden setuju like yuk,0,0,0,0,0,0,0,0,0,0,0,0
aduh kamu goblok nur sugik berbicara acara apa ahok acara apa memang ahok pernah berbicara ngentot ngentot jancuk pagi ahok gelar siapa a,1,1,1,0,0,0,0,0,1,1,0,0
proyek infrastruktur pemerintah bermasalah terbaru proyek jalan tol manado bitung tumaluntung kabupaten minahasa utara sulawesi utara,0,0,0,0,0,0,0,0,0,0,0,0
rizal ramli pasca gubernur baru daerah khusus ibukota jaka a lebih sejuk tenang,0,0,0,0,0,0,0,0,0,0,0,0
indonesia kan paling anti kalau ungkit partai komunis indonesia kan masa begitupun cari presiden jangan kaitan buruk masa masa lalu hanya itu saja simpel indonesiabangkit,0,0,0,0,0,0,0,0,0,0,0,0
ajarkan dong sp apa ajaran kristen,0,0,0,0,0,0,0,0,0,0,0,0
pak sebentar pak rocky berusaha memahami kata kata tapi kali orang islam tak bisa terima kitab suci al qur an dianggap fiksi padahal merasakan sendiri kalau al qur an fakta terjadi kehidupan,0,0,0,0,0,0,0,0,0,0,0,0
anak sekolah zaman now menjadi culun lulus menjadi orang dungu,0,1,0,0,0,0,0,0,0,0,0,0
jauhkanlah godaan setan terkutuk,0,0,0,0,0,0,0,0,0,0,0,0
tangkap pelakunya polisi tidak bisa lengserkan jokowi r jim partai komunis indonesia,1,0,1,0,0,1,0,0,0,0,0,1
asyik tapi budaya barat terus jaman romawi suka tertukar sama critical cultural studies makanya pusing,0,0,0,0,0,0,0,0,0,0,0,0
keduluan sama cina produksi cangkul traktor penyemprot hama genset dan lain lain,0,0,0,0,0,0,0,0,0,0,0,0
sesampainya di sana duaan roti buaya lagu menari bersama,0,0,0,0,0,0,0,0,0,0,0,0
foto sekilas ngentot ibu kandung tadi malam sengaja kasih sekilas dulu mau lihat respon semua retweet kasih foto waktu ngentot full body,0,1,0,0,0,0,0,0,0,0,0,0
kemudian sabtu pagi masyarakat adat badui melanjutkan perjalanan menuju kantor gubernur banten kawasan pusat pemerintahan provinsi banten kp b curug kota serang sebabaduy madisa bisa,0,0,0,0,0,0,0,0,0,0,0,0
tidak papa kang penting pak abu iman tobat pasti ampuni allah subhanahu wa taala,0,0,0,0,0,0,0,0,0,0,0,0
cerita lagu raja monyet bagian pe sama,0,0,0,0,0,0,0,0,0,0,0,0
sekarang tidak jadi tadinya aku mau memanggil siput kok jadi sipit,0,0,0,0,0,0,0,0,0,0,0,0
true banget kyuhyun mana pantai pakai manset udik dasar jihoon,1,1,1,0,0,0,0,0,1,1,0,0
membela islam tanpa maksiat tanpa saling memaki mencaci bergibah beradu domba melaknat,0,0,0,0,0,0,0,0,0,0,0,0
ummar bin khattab ah kamu jablay siap poligami,1,1,1,0,0,0,0,0,1,1,0,0
babi betul meeting jam sakit pinggang aku,0,1,0,0,0,0,0,0,0,0,0,0
apa banget jaringan mencret,0,1,0,0,0,0,0,0,0,0,0,0
seorang mengaku kristen hidup tidak bedanya orang orang dunia menjadi kabur tidak mencerminkan kemuliaan allah tidak menjadi kesaksian kristus harold sama freligh,0,0,0,0,0,0,0,0,0,0,0,0
ku mau ngentot lobang pantatmu cantik km mampu tidak kontol urut besar ukuran jari setengah besar panjang km sanggup cantik,0,1,0,0,0,0,0,0,0,0,0,0
edan ogah,0,1,0,0,0,0,0,0,0,0,0,0
harus bersiap serangan dilakukan bangsa yahudi harus tingkatkan iman takwa allah subhanahu wa taala kata khotbah,0,0,0,0,0,0,0,0,0,0,0,0
baca hadisnya benar pensyariatan puasa asyura akikah bukan ittiba ikuti ajaran yahudi adat arab tapi sahabat ittiba sunnah nabi hukumnya mubah sepe i sarung peci koko tidak a,0,0,0,0,0,0,0,0,0,0,0,0
musik milenial memang sampah mending dibilang tua jadi indie idiot km indie di sini apa musik modern berasal musik independent bro a ian musisi tersebut tidak menggantung nasib pihak mandiri musisi old indie sejak dulu,0,1,0,0,0,0,0,0,0,0,0,0
he banyak orang munafik jaman sekarang kamu harus,0,0,0,0,0,0,0,0,0,0,0,0
menjelang tahun baru tidak dapat ide buat makan sama kesini bro warung pempek palembang jalan wr supratman senggol budaya tohpati,0,0,0,0,0,0,0,0,0,0,0,0
su pin siswi sekolah dasar katolik karya yosef istrinya ronaldo pardede su pin syiah oi deh gizi oi deh rode ronaldo pardede gizi,0,0,0,0,0,0,0,0,0,0,0,0
semua daerah bukannya menyuarakan ganti presiden hanya kampung cebong belum,1,1,0,1,0,0,0,0,1,0,1,0
wkwk terbayang monyet kera sakti,0,0,0,0,0,0,0,0,0,0,0,0
fuyyyyyoooo babi laaa mindfuck sial kepala otak aku terpikir perkara jijik fuck,1,1,1,0,0,0,0,0,1,1,0,0
bangsat rocky gerung pendukung sebut kitab suci fiksi al alquran fiksi laknat kamu,1,1,1,0,1,0,0,0,0,1,0,0
tidak aku mengelap mulutku pakai taplak meja,0,0,0,0,0,0,0,0,0,0,0,0
kelompok radikal mengkampanyekan terang lebih terang orang kristen haram hukumnya menjadi kepala daerah tidak membalas kita agama kasih,0,0,0,0,0,0,0,0,0,0,0,0
ibu kota jaka a byar pet terus woooui kunyuk listrik naik terus mutu ambrol terus,1,1,0,1,0,0,0,0,1,0,1,0
prabowo kadaluarsa,1,0,1,0,0,0,0,0,1,1,0,0
daya beli turun data kemiskinan olah harga naik tak terjangkau kebutuhan hidup rakyat makin sulit kesenjangan semakin lebar hutang bengkak tak karuan jabatan terus terjadi aset negara jual tenaga kerja asing banjir dan lain lain,1,0,1,0,0,0,0,0,1,1,0,0
memberikan pujian tim super militan inilah membuat gerakan ganti presiden dihadang berbagai cara insya allah tetap yakin prabowo anis matta solusi tepat buat negeri,1,0,0,1,0,0,0,0,1,0,1,0
iya kamu bukan seram bang sarap,1,1,1,0,0,0,1,0,0,1,0,0
susu onta hina,0,0,0,0,0,0,0,0,0,0,0,0
pernah dengar dulu rumor katanya memang namanya matthew tapi bukan orang indonesia nah bingung tiba tiba muncul nama matthew soeharsono sekolah sini rumahnya di sini make foto sama in tai kan,0,1,0,0,0,0,0,0,0,0,0,0
orang tingkat kebenciannya tinggi sama rezim biasanya apa dianggap salah kok cuma dapat kok tidak stop kontrak tidak pernah bersyukurnya dasa pala kamu peang,1,0,1,0,0,0,1,0,0,1,0,0
kecebong banyak bacot utang menumpuk bocah petualang bagus infrastruktur cuma selesai semua bandara akui cebong kamu kebangetan,1,1,0,1,0,0,0,0,1,0,1,0
melepaskan orang kamu cintai jauh lebih sulit dibanding menerima cinta baru asing hatimu robot bijak bot zidan creative,0,0,0,0,0,0,0,0,0,0,0,0
allah hu barbar perintahkan penggal kafir dibenarkan bang fahri allah hu barbar mengajarkan cocok penis benar,1,1,0,1,1,0,0,1,0,0,1,0
menunggu serbuan onta pemuja turki,1,1,0,1,0,0,0,0,1,0,1,0
jablay pacar kembalikan dulu bangsat mau belajar tidak jadi jadi,1,1,1,0,0,0,0,1,0,1,0,0
kurban pakai onta apa sapi,0,0,0,0,0,0,0,0,0,0,0,0
ahli sejarah islam pakar islam silakan dibantah kebenaran informasi kebaikan bangsa negara,1,0,0,1,1,0,0,0,0,0,1,0
najis anjir suka lobang,0,1,0,0,0,0,0,0,0,0,0,0
ning teras lantai sebelah kamarmu saksi bisu hubungan mu sama aku,0,0,0,0,0,0,0,0,0,0,0,0
jadi cewek bejat banget cy,1,1,1,0,0,0,0,1,0,1,0,0
anies sandi gagal memimpin daerah khusus ibukota bahkan dilantik,1,0,1,0,0,0,0,0,1,1,0,0
katolik bisa dibatalkan kok pernikahannya tentunya alasan,0,0,0,0,0,0,0,0,0,0,0,0
retweet basah horny memek colok memek colok memek jembut memek becek ngentot video ngentot vi,0,1,0,0,0,0,0,0,0,0,0,0
gereja suku banyak tata ibadah nyanyian bahkan cara berpakaian sesuai kebiasaan gereja lokal katolik bahkan tidak dominan pakai latin,0,0,0,0,0,0,0,0,0,0,0,0
mungkin ilmu agama sangat luas saleh ragu melihat sebagian akun follow alangkah lebih elok memberi contoh teman terlebih cara menyampaikan pendapat bil hikmah salam,0,0,0,0,0,0,0,0,0,0,0,0
tempat tidurnya ruang kerjanya bisa jadi saksi bisu,0,0,0,0,0,0,0,0,0,0,0,0
pak anjing enak banget ganteng be merasakan sodokan kontol,0,1,0,0,0,0,0,0,0,0,0,0
agama memiliki kitab suci kalau enggak memiliki kitab suci cuek bro,0,0,0,0,0,0,0,0,0,0,0,0
hentakan manja anak kuliahan katanya penasaran ingin mencoba bool adek kasih asal kan tidak tanggung jawab k,0,1,0,0,0,0,0,0,0,0,0,0
selanjutnya lengserkan jokowi,1,0,1,0,0,0,0,0,1,0,0,1
presiden ingin mendengar laporan detail mengenai persiapan baik infrastruktur tempat maupun non tempat persiapan teknis pelaksanaan jokowi pacu promosi asian games yukpromosikanasiangames,0,0,0,0,0,0,0,0,0,0,0,0
makcik cina sebelah katil no pinda buat tapi ingat kebaikan pe olongan selama berjiran hari datang buah tangan alhamdulillah sungguh baik anti cina terima kasih,0,0,0,0,0,0,0,0,0,0,0,0
apik biyat senang aku nyawang foto presiden jancuk semoga disamping berkenan jadi wakil presidennya minimal penasihat presiden jancuker huhu,1,1,1,0,0,0,0,0,1,1,0,0
yakin banget tim sukses berbicara bukan siapa apa dibanding imbal jasa penjaminan contoh politik busuk tim anies sandi,1,1,0,1,0,0,0,0,1,0,1,0
otak kadal diktator jokowi tukang tipu biadab janji mau menyelesaikan pelanggaran ham eh malah gebuk partai komunis indonesia,1,1,1,0,0,0,0,0,1,1,0,0
lebih baik pilih ahok pilih se iman koruptor munafik bodoh kamu,1,1,1,0,0,0,0,0,1,1,0,0
sumpah tidak lucu banget jadikan autis bahan bercandaan,0,0,0,0,0,0,0,0,0,0,0,0
mengandung ekstrak lidah buaya tidak mengandung alkohol memiliki rasa manis tidak bereaksi obat,0,0,0,0,0,0,0,0,0,0,0,0
bekasi panasnya sinting,0,1,0,0,0,0,0,0,0,0,0,0
goblok makanya ilmu dipelihara otakmu usang benaran din,1,1,1,0,0,0,0,0,1,1,0,0
pak muslim harus diintrogasi mengatakan tuhan menciptakan segala berpasangan,1,0,1,0,1,0,0,0,0,1,0,0
memang kalau mau pacaran harus punya pacar dulu terus kalau mau sarapan harus jadi sarap dulu galau,0,1,0,0,0,0,0,0,0,0,0,0
jadi terngiang kisah kisah ibu bapak dulu tak memiliki gawai gawai mutakhir surat menjadi saksi bisu rasa rindu tulisan tangan dibalas waktu lama tidak dibalas langsung ataupun sebentar setidaknya hati bisa tenang sejenak,0,0,0,0,0,0,0,0,0,0,0,0
pendapat om rocky bukan baru bahkan cenderung ketinggalan coba kalian bayangkan tahun lalu anak bangsa berpendapat kitab suci fiksi diyakini menista agama tidak diproses hukum,0,0,0,0,0,0,0,0,0,0,0,0
haha manusia jadi an no ganti presiden ganti presiden ganti presiden nyata perubahan indonesia,1,0,1,0,0,0,0,0,1,1,0,0
semakin seru keika us menaikkan biaya tarif produk tambahan cina bernilai miliar usd publik parlemen us menyutujui bisa lihat cina bisa membalas bahkan hanya keteteran tapi ujung indonesia,0,0,0,0,0,0,0,0,0,0,0,0
peristiwa mei refleksi puncak kemarahan rakyat rezim militeristik maukah presiden militeristik terbukti membuat indonesia bangkrut,1,0,0,1,0,0,0,0,1,0,1,0
betul kali herannya aku warga jaka a tidak mencari dipecat menteri jokowi pecat ide nalar presiden bukan habis beliau perhatikan,1,1,1,0,0,0,0,0,1,1,0,0
subhanallah kalau ahok divonis tidak bersalah naudzubillahimindzalik tanda wajib lengserkan jokowi,1,0,1,0,0,0,0,0,1,0,0,1
suka mau ekspresikan di mana tidak memilih kalau menyadari banyak hater harusnya diri bukan malah makin edan sibuk menipu rakyat,1,1,1,0,0,0,1,0,0,1,0,0
ih sipit ingin tau,0,0,0,0,0,0,0,0,0,0,0,0
harus menjadi perhatian utama ternyata seorang pilot terjangkit kedengkian akut kredibilitas nama baik maskapai penerbangan papan atas dipe aruhkan betapa mahalnya citra airlines sek,0,0,0,0,0,0,0,0,0,0,0,0
haha bisa tidak asing kamu pernah melihatku sebelumnya hem,0,0,0,0,0,0,0,0,0,0,0,0
dukungan anti hoaks pilihan kepala daerah damai warga perlindungan masyarakat keluarga menginden jangkungan sukolilo susilo bambang yudhoyono,0,0,0,0,0,0,0,0,0,0,0,0
sumpah puasa selama hari kalau jam sore langsung otak pentium lemot najis coel coel bengong ditanya tadi sahur apa tidak haha,0,1,0,0,0,0,0,0,0,0,0,0
mohon maaf apa hubungannya tes dna sama partai komunis indonesia apa ideologi pandangan politik bisa diturunkan genetik,0,0,0,0,0,0,0,0,0,0,0,0
hati penyakit onta gila pasukan daster kampret kamu oi hijau dan seterusnya rusuh markas komando brigade mobil siapa coba mengomongnya di depan mulutnya bisa langsung dibuat bergedel,1,1,0,1,0,0,0,0,1,0,1,0
om menggoda banget pamer kontol besar pikiran terbawa arus cinta,0,1,0,0,0,0,0,0,0,0,0,0
kacau kekacauan mana indonesia kriminal ilegal mati kamu,1,0,1,0,0,0,0,0,1,1,0,0
enaaaak banget kamu meminta maaaf hukum harus tetap berjalan bajingan kapok,1,1,1,0,0,0,0,0,1,1,0,0
prabowo ketularan mencla mencle amien rais,1,1,1,0,0,0,0,0,1,1,0,0
komisi pemilihan umum komisi pemelihan umum kota cimahi menetapkan sebanyak jiwa masuk daftar pemilih tetap dapat bisa menyalurkan hak pilihnya pemilihan gubernur pilihan gubernur jawa barat mendatang,0,0,0,0,0,0,0,0,0,0,0,0
menolak lupa peristiwa sepakat kivlan zen bukan prabowo harus be anggung jawab wiranto,1,0,1,0,0,0,0,0,1,1,0,0
manis manis idiot orang,1,1,1,0,0,0,1,0,0,1,0,0
sekalinya mengecek perintilan eh nilai menyangkut silit,0,1,0,0,0,0,0,0,0,0,0,0
ulama mengajarkan bagaimana harus saling menghormati antar sesama walaupun berbeda agama suku bahasa budaya,0,0,0,0,0,0,0,0,0,0,0,0
dunia penjara orang beriman surga orang kafir hari muslim,0,0,0,0,0,0,0,0,0,0,0,0
waaah ibu kamu p r aku gerwani tidak nkbenkz babi sipit bagaimana bentuk adikmu choong kamu hancur hasil nth kuda bagaimana sama babi sipit ngooaaahahaaa pantas saja keluarga hewan,1,1,1,0,0,0,0,1,0,1,0,0
lucunya kak pacar menyadarkan telat banget guys rasa pengaruh micin memang slow respon agak bolot terbirit birit menelpon pas pintu panik mencarikan camilannya dong sayang ketinggalan camilanku,0,1,0,0,0,0,0,0,0,0,0,0
politik agama membuat masyarakat terpolarisasi karakter sosial media membuat orang orang mudah terpolarisasi emosian fanatisme kelompok membabi buta dibawa keseharian menurutku,0,0,0,0,0,0,0,0,0,0,0,0
maju terus pak,0,0,0,0,0,0,0,0,0,0,0,0
politisi gerindra meminta jokowi tak banyak omong presiden harus banyak omong kalau tidak kr bisu,1,0,1,0,0,0,0,0,1,1,0,0
menasbihkan diri ustad mulutnya sepe i jamban sifatnya penuh kedengkian kebencian ketamakan rakus berwajah licik tungku meledak sang provokator be ameng agama,1,1,1,0,1,0,0,0,0,1,0,0
anehnya orang tidak suka sukanya merong merong padahal biasa lah biarkan penting duit mengalir kalau seandainya tidak jadi diri sendiri tidak nyaman,0,0,0,0,0,0,0,0,0,0,0,0
genting tahta takut lengserkan bungkam semua organisasi masyarakat buat aturan pt,1,0,1,0,0,0,0,0,1,1,0,0
demo demo stres frustrasi gagal tadinya demo menjadi demo massal ratusan ribu,1,0,0,1,0,0,0,0,1,0,1,0
terbaik tak pernah eksis zaman rejim najib,0,0,0,0,0,0,0,0,0,0,0,0
cina usir semua indonesia lihat siapa miskin lebih dahulu,1,0,0,1,0,1,0,0,0,0,0,1
iya kalau bandingkan sama budak cinta banget dulu kamu anjing pantas digosipkan,0,1,0,0,0,0,0,0,0,0,0,0
alhamdulillah semua lebih cerdas lebih menge i isu partai komunis indonesia tidak laku mulai hembuskan syahwat politik love kamu islamku love kamu nusantaraku,0,0,0,0,0,0,0,0,0,0,0,0
belum dikurangi biaya rumah sakit kena racunnya lah ustaz cuma gerombolan berudu dungu te arik usaha beginian,1,1,0,1,0,0,0,0,1,0,1,0
catet satu cebong kader komunis indonesia,1,1,1,0,0,1,0,0,0,1,0,0
jatuh ketinggian luar biasa aku hidup tanpa cacat bukankah inu karunia kepalaku hanya mengalami pendarahan otak sedikit kata dokter tak apa tak perlu operasi alhamdulillah,0,0,0,0,0,0,0,0,0,0,0,0
soalnya budek bolot om kuping kotor sepe i hatinya,1,1,1,0,0,0,1,0,0,1,0,0
kamu boleh bangga politik indonesia masuk hitungan amerika cina tapi sayang dihitung buat dijajah,1,0,1,0,0,1,0,0,0,1,0,0
seteru ayah anak mau menembak meleset eh kakaknya diincar sinting kan,0,1,0,0,0,0,0,0,0,0,0,0
mana enak doang ngewe dong,0,1,0,0,0,0,0,0,0,0,0,0
ngentot ronde subuhan crottttt,0,1,0,0,0,0,0,0,0,0,0,0
berarti memilih anies sandi goblok kok mau dikadali saracen jelas jelas bajingan kok kenak kamu,1,1,0,1,0,0,0,0,1,0,1,0
lebih geblek kalau menikah malah suka menelponi terus kak,0,1,0,0,0,0,0,0,0,0,0,0
kasih pantun permata dipoles menjadi batu indah burung srigunting memelas hati pak raden gerindra partai keadilan sejahtera sekutu menuju segajah penting ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0
memang iblis punya perangai buat kucing macam zzzzzzzz tak sanggup aku tegak,0,1,0,0,0,0,0,0,0,0,0,0
mau coba kontol kejepit het,0,1,0,0,0,0,0,0,0,0,0,0
logikanya orang pt sama rezim takut kalah apa buat tahun era siapa asal bunyi,0,0,0,0,0,0,0,0,0,0,0,0
eng ing eng komisi pemberantasan korupsi periksa gubernur calon wakil gubernur sumatra utara ijeck sah,0,0,0,0,0,0,0,0,0,0,0,0
penistaan bencong,0,0,0,0,0,0,0,0,0,0,0,0
thailand negara asia cowoknya punya kontol besar,0,1,0,0,0,0,0,0,0,0,0,0
